what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269176843569
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269176853675
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269176855046
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269177075826
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269177076885
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269213404264
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269213406128
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269214512770
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269214513625
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269214518228
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269214519949
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269214524987
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269214525614
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1269214527469
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269214528545
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1269214529262
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269214529558
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1269214530437
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269214530711
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1269214531309
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269214531612
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1269214532821
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1269214532900
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269214533012
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269214533806
