what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269215471447
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269215476967
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269215483899
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269215493618
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269215496539
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269215514553
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1269215517334
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269215518393
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269215568130
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269215570223
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269215572694
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269215575061
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269215575574
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269215958600
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269215959200
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269215959968
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269215960240
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269216124683
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269216125648
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269216127708
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269216128297
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269216128753
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269216129811
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269216130333
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269216148802
