what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269217228267
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269217228460
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269217228899
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269217229078
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269217229430
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269217229829
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269217230206
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269217232658
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269217233162
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269217233651
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1269217234787
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269217239332
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269217240710
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269217248562
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269217249612
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269217266862
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217269148
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217272119
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217274198
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217278606
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217279364
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217287064
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217288655
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217289319
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269217298550
