what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269220793546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269220795276
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269220820739
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269220821183
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269220822658
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269220835051
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269220835586
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269220836733
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269220837668
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269220839014
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269220851508
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269220851917
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269220853217
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269220857395
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269220857657
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269220942168
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269220942503
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269220955974
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269220958359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269221136170
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ResourceNavigator",1269221141687
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1269221141939
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269221145848
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269221146468
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269221149090
