what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269216858741
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269216869704
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269216872042
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269216877902
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269216882495
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269216884286
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269216892252
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1269216893788
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269216898207
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269216899290
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269216912012
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269216913669
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269216916432
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269216931722
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269216932145
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269216932766
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269216933699
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269216934235
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269216934971
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269216996489
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217014479
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217036676
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269217045386
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269217049998
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269217053180
