what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269217132733
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269217134531
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269217139031
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269217152562
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217153055
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217160987
activated,perspective,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugPerspective",1269217161166
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1269217178110
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1269217178239
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217181176
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217188566
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217189270
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217195063
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217195873
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217196163
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.VariableView",1269217196724
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.301.v200909020100,"org.eclipse.jst.j2ee.J2EEPerspective",1269217197528
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269217197545
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217200044
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269217200718
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1269217207077
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1269217218309
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269217218944
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1269217223837
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269217224931
