what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269218923515
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269218928904
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269218928964
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269218932573
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1269218933476
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269218934111
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269218935588
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269218935588
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.close",1269218935608
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218938048
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218938788
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218939265
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218940166
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218941809
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218942524
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218944008
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218944498
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218945152
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218945699
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218946063
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218946505
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218948673
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218954513
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218955208
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269218957931
